id,amphitheatre,latitude_mean,longitude_mean,is_outside
1583,Amphi 2,36.688344,2.8664856,False
1584,Amphi 2,36.688344,2.8664856,False
1585,Amphi 2,36.6883302,2.8664778,False
1586,Amphi 2,36.6883302,2.8664778,False
1587,Amphi 2,36.6883302,2.8664772,False
1588,Amphi 2,36.6883302,2.8664772,False
1589,Amphi 2,36.6883302,2.8664772,False
1590,Amphi 2,36.6883302,2.8664772,False
1591,Amphi 2,36.6883302,2.8664772,False
1592,Amphi 2,36.6883302,2.8664772,False
1593,Amphi 2,36.6883309,2.8664784,False
1594,Amphi 2,36.6883309,2.8664784,False
1595,Amphi 2,36.6883309,2.8664784,False
1596,Amphi 2,36.6883309,2.8664784,False
1597,Amphi 2,36.6883309,2.8664784,False
1598,Amphi 2,36.6883309,2.8664784,False
1599,Amphi 2,36.6883302,2.8664778,False
1600,Amphi 2,36.6883302,2.8664778,False
1601,Amphi 2,36.6883302,2.8664772,False
1602,Amphi 2,36.6883302,2.8664772,False
1603,Amphi 2,36.6883302,2.8664772,False
1604,Amphi 2,36.6883302,2.8664772,False
1605,Amphi 2,36.6883302,2.8664772,False
1606,Amphi 2,36.6883302,2.8664772,False
1607,Amphi 2,36.6883309,2.8664784,False
1608,Amphi 2,36.6883309,2.8664784,False
1609,Amphi 2,36.6883309,2.8664784,False
1610,Amphi 2,36.6883309,2.8664784,False
1611,Amphi 2,36.6883309,2.8664784,False
1612,Amphi 2,36.6883309,2.8664784,False
1613,Amphi 2,36.6883309,2.8664784,False
1614,Amphi 2,36.6883438,2.8664971,False
1615,Amphi 2,36.6883438,2.8664971,False
1616,Amphi 2,36.6883438,2.8664971,False
1617,Amphi 2,36.6883438,2.8664971,False
1618,Amphi 2,36.6883438,2.8664971,False
1619,Amphi 2,36.6883438,2.8664971,False
1620,Amphi 2,36.6883438,2.8664971,False
1621,Amphi 2,36.688344,2.8664856,False
1622,Amphi 2,36.688344,2.8664856,False
1623,Amphi 2,36.688344,2.8664856,False
1624,Amphi 2,36.688344,2.8664856,False
1625,Amphi 2,36.6883438,2.8664971,False
1626,Amphi 2,36.6883438,2.8664971,False
1627,Amphi 2,36.6883438,2.8664971,False
1628,Amphi 2,36.6883438,2.8664971,False
1629,Amphi 2,36.6883438,2.8664971,False
1630,Amphi 2,36.6883438,2.8664971,False
1631,Amphi 2,36.6883438,2.8664971,False
1632,Amphi 2,36.688344,2.8664856,False
1633,Amphi 2,36.688344,2.8664856,False
1634,Amphi 2,36.688344,2.8664856,False
1635,Amphi 2,36.688344,2.8664856,False
1636,Amphi 2,36.688344,2.8664856,False
1637,Amphi 2,36.68845532381478,2.866500862627837,False
1638,Amphi 2,36.68845532381478,2.866500862627837,False
1639,Amphi 2,36.68845532381478,2.866500862627837,False
1640,Amphi 2,36.68845532381478,2.866500862627837,False
1641,Amphi 2,36.68845532381478,2.866500862627837,False
1642,Amphi 2,36.68845480900232,2.866502410046848,False
1643,Amphi 2,36.68845480619858,2.8665024184743264,False
1644,Amphi 2,36.68845457629132,2.866503042708437,False
1645,Amphi 2,36.68845457220047,2.866503054618392,False
1646,Amphi 2,36.68845436668667,2.866503612689227,False
1647,Amphi 2,36.6883438,2.8664971,False
1648,Amphi 2,36.6883438,2.8664971,False
1649,Amphi 2,36.6883438,2.8664971,False
1650,Amphi 2,36.6883438,2.8664971,False
1651,Amphi 2,36.6883438,2.8664971,False
1652,Amphi 2,36.6883438,2.8664971,False
1653,Amphi 2,36.6883438,2.8664971,False
1654,Amphi 2,36.688344,2.8664856,False
1655,Amphi 2,36.688344,2.8664856,False
1656,Amphi 2,36.688344,2.8664856,False
1657,Amphi 2,36.688344,2.8664856,False
1658,Amphi 2,36.688344,2.8664856,False
1659,Amphi 2,36.688344,2.8664856,False
1660,Amphi 2,36.6883478,2.8664886,False
1661,Amphi 2,36.6883478,2.8664886,False
1662,Amphi 2,36.6883478,2.8664886,False
1663,Amphi 2,36.6883434,2.8664871,False
1664,Amphi 2,36.6883434,2.8664871,False
1665,Amphi 2,36.6883434,2.8664871,False
1666,Amphi 2,36.6883434,2.8664871,False
1667,Amphi 2,36.6883434,2.8664871,False
1668,Amphi 2,36.6883434,2.8664871,False
1669,Amphi 2,36.6883466,2.8664926,False
1670,Amphi 2,36.6883478,2.8664886,False
1671,Amphi 2,36.6883478,2.8664886,False
1672,Amphi 2,36.6883478,2.8664886,False
1673,Amphi 2,36.6883434,2.8664871,False
1674,Amphi 2,36.6883434,2.8664871,False
1675,Amphi 2,36.6883434,2.8664871,False
1676,Amphi 2,36.6883434,2.8664871,False
1677,Amphi 2,36.6883434,2.8664871,False
1678,Amphi 2,36.6883434,2.8664871,False
1679,Amphi 2,36.6883466,2.8664926,False
1680,Amphi 2,36.6883466,2.8664926,False
1681,Amphi 2,36.6883466,2.8664926,False
1682,Amphi 2,36.6883466,2.8664926,False
1683,Amphi 2,36.6883478,2.8664886,False
1684,Amphi 2,36.6883478,2.8664886,False
1685,Amphi 2,36.6883478,2.8664886,False
1686,Amphi 2,36.6883434,2.8664871,False
1687,Amphi 2,36.6883434,2.8664871,False
1688,Amphi 2,36.6883434,2.8664871,False
1689,Amphi 2,36.6883434,2.8664871,False
1690,Amphi 2,36.6883434,2.8664871,False
1691,Amphi 2,36.6883434,2.8664871,False
1692,Amphi 2,36.6883466,2.8664926,False
1693,Amphi 2,36.6883466,2.8664926,False
1694,Amphi 2,36.6883466,2.8664926,False
1695,Amphi 2,36.6883478,2.8664886,False
1696,Amphi 2,36.6883478,2.8664886,False
1697,Amphi 2,36.6883478,2.8664886,False
1698,Amphi 2,36.6883434,2.8664871,False
1699,Amphi 2,36.6883434,2.8664871,False
1700,Amphi 2,36.6883434,2.8664871,False
1701,Amphi 2,36.6883434,2.8664871,False
1702,Amphi 2,36.6883434,2.8664871,False
1703,Amphi 2,36.6883434,2.8664871,False
1704,Amphi 2,36.6883466,2.8664926,False
1705,Amphi 2,36.6883466,2.8664926,False
1865,Amphi 2,36.6883421,2.8664866,False
1866,Amphi 2,36.6883421,2.8664866,False
1867,Amphi 2,36.6883421,2.8664866,False
1868,Amphi 2,36.6883421,2.8664866,False
1869,Amphi 2,36.6883421,2.8664866,False
1870,Amphi 2,36.6883421,2.8664866,False
1871,Amphi 2,36.6883493,2.8664718,False
1872,Amphi 2,36.6883493,2.8664718,False
1873,Amphi 2,36.6883493,2.8664718,False
1874,Amphi 2,36.6883493,2.8664718,False
1875,Amphi 2,36.6883365,2.8664571,False
1876,Amphi 2,36.6883365,2.8664571,False
1877,Amphi 2,36.6883365,2.8664571,False
1878,Amphi 2,36.6883365,2.8664571,False
1879,Amphi 2,36.6883365,2.8664571,False
1880,Amphi 2,36.6883365,2.8664571,False
1881,Amphi 2,36.6883365,2.8664571,False
1882,Amphi 2,36.6883347,2.8664716,False
1883,Amphi 2,36.6883347,2.8664716,False
1884,Amphi 2,36.6883347,2.8664716,False
1885,Amphi 2,36.6883347,2.8664716,False
1706,Amphi 2,36.6883478,2.8664886,False
1707,Amphi 2,36.6883478,2.8664886,False
1708,Amphi 2,36.6883478,2.8664886,False
1709,Amphi 2,36.6883434,2.8664871,False
1710,Amphi 2,36.6883434,2.8664871,False
1711,Amphi 2,36.6883434,2.8664871,False
1712,Amphi 2,36.6883434,2.8664871,False
1713,Amphi 2,36.6883434,2.8664871,False
1714,Amphi 2,36.6883434,2.8664871,False
1715,Amphi 2,36.6883466,2.8664926,False
1716,Amphi 2,36.6883466,2.8664926,False
1717,Amphi 2,36.6883466,2.8664926,False
1718,Amphi 2,36.6883466,2.8664926,False
1719,Amphi 2,36.6883466,2.8664926,False
1720,Amphi 2,36.688351,2.8665012,False
1721,Amphi 2,36.688351,2.8665012,False
1722,Amphi 2,36.688351,2.8665012,False
1723,Amphi 2,36.688351,2.8665012,False
1724,Amphi 2,36.688351,2.8665012,False
1725,Amphi 2,36.688351,2.8665012,False
1726,Amphi 2,36.6883454,2.8664976,False
1727,Amphi 2,36.6883454,2.8664976,False
1728,Amphi 2,36.6883454,2.8664976,False
1729,Amphi 2,36.6883454,2.8664976,False
1730,Amphi 2,36.688351,2.8665012,False
1731,Amphi 2,36.688351,2.8665012,False
1732,Amphi 2,36.688351,2.8665012,False
1733,Amphi 2,36.688351,2.8665012,False
1734,Amphi 2,36.688351,2.8665012,False
1735,Amphi 2,36.688351,2.8665012,False
1736,Amphi 2,36.6883454,2.8664976,False
1737,Amphi 2,36.6883454,2.8664976,False
1738,Amphi 2,36.6883454,2.8664976,False
1739,Amphi 2,36.6883454,2.8664976,False
1740,Amphi 2,36.6883454,2.8664976,False
1741,Amphi 2,36.6883433,2.8664834,False
1742,Amphi 2,36.6883433,2.8664834,False
1743,Amphi 2,36.6883433,2.8664834,False
1744,Amphi 2,36.6883433,2.8664834,False
1745,Amphi 2,36.6883433,2.8664834,False
1746,Amphi 2,36.6883433,2.8664834,False
1747,Amphi 2,36.6883424,2.866488,False
1748,Amphi 2,36.6883424,2.866488,False
1749,Amphi 2,36.6883424,2.866488,False
1750,Amphi 2,36.6883424,2.866488,False
1751,Amphi 2,36.688351,2.8665012,False
1752,Amphi 2,36.688351,2.8665012,False
1753,Amphi 2,36.688351,2.8665012,False
1754,Amphi 2,36.688351,2.8665012,False
1755,Amphi 2,36.688351,2.8665012,False
1756,Amphi 2,36.688351,2.8665012,False
1757,Amphi 2,36.6883454,2.8664976,False
1758,Amphi 2,36.6883454,2.8664976,False
1759,Amphi 2,36.6883454,2.8664976,False
1760,Amphi 2,36.6883454,2.8664976,False
1761,Amphi 2,36.6883454,2.8664976,False
1762,Amphi 2,36.6883454,2.8664976,False
1763,Amphi 2,36.6883433,2.8664834,False
1764,Amphi 2,36.6883433,2.8664834,False
1765,Amphi 2,36.6883433,2.8664834,False
1766,Amphi 2,36.6883433,2.8664834,False
1767,Amphi 2,36.6883433,2.8664834,False
1768,Amphi 2,36.6883433,2.8664834,False
1769,Amphi 2,36.6883424,2.866488,False
1770,Amphi 2,36.6883424,2.866488,False
1771,Amphi 2,36.6883424,2.866488,False
1772,Amphi 2,36.6883424,2.866488,False
1773,Amphi 2,36.6883424,2.866488,False
1774,Amphi 2,36.6883433,2.8664834,False
1775,Amphi 2,36.6883433,2.8664834,False
1776,Amphi 2,36.6883433,2.8664834,False
1777,Amphi 2,36.6883433,2.8664834,False
1778,Amphi 2,36.6883433,2.8664834,False
1779,Amphi 2,36.6883433,2.8664834,False
1780,Amphi 2,36.6883424,2.866488,False
1781,Amphi 2,36.6883424,2.866488,False
1782,Amphi 2,36.6883424,2.866488,False
1783,Amphi 2,36.6883424,2.866488,False
1784,Amphi 2,36.6883424,2.866488,False
1785,Amphi 2,36.6883424,2.866488,False
1786,Amphi 2,36.68843920356937,2.866534743769168,False
1787,Amphi 2,36.68843920356937,2.866534743769168,False
1788,Amphi 2,36.68843920356937,2.866534743769168,False
1789,Amphi 2,36.68843920356937,2.866534743769168,False
1790,Amphi 2,36.68843920356937,2.866534743769168,False
1791,Amphi 2,36.68843920356937,2.866534743769168,False
1792,Amphi 2,36.68843920356937,2.866534743769168,False
1793,Amphi 2,36.68843920356937,2.866534743769168,False
1794,Amphi 2,36.68843920356937,2.866534743769168,False
1795,Amphi 2,36.68843920356937,2.866534743769168,False
1796,Amphi 2,36.6883598,2.8665039,False
1797,Amphi 2,36.6883598,2.8665039,False
1798,Amphi 2,36.6883598,2.8665039,False
1799,Amphi 2,36.6883598,2.8665039,False
1800,Amphi 2,36.6883598,2.8665039,False
1801,Amphi 2,36.6883598,2.8665039,False
1802,Amphi 2,36.6883598,2.8665039,False
1803,Amphi 2,36.6883613,2.866505,False
1804,Amphi 2,36.6883613,2.866505,False
1805,Amphi 2,36.6883613,2.866505,False
1806,Amphi 2,36.6883598,2.8665039,False
1807,Amphi 2,36.6883598,2.8665039,False
1808,Amphi 2,36.6883598,2.8665039,False
1809,Amphi 2,36.6883598,2.8665039,False
1810,Amphi 2,36.6883598,2.8665039,False
1811,Amphi 2,36.6883598,2.8665039,False
1812,Amphi 2,36.6883598,2.8665039,False
1813,Amphi 2,36.6883613,2.866505,False
1814,Amphi 2,36.6883613,2.866505,False
1815,Amphi 2,36.6883613,2.866505,False
1816,Amphi 2,36.6883613,2.866505,False
1817,Amphi 2,36.6883613,2.866505,False
1818,Amphi 2,36.6883598,2.8665039,False
1819,Amphi 2,36.6883598,2.8665039,False
1820,Amphi 2,36.6883598,2.8665039,False
1821,Amphi 2,36.6883598,2.8665039,False
1822,Amphi 2,36.6883598,2.8665039,False
1823,Amphi 2,36.6883598,2.8665039,False
1824,Amphi 2,36.6883598,2.8665039,False
1825,Amphi 2,36.6883613,2.866505,False
1826,Amphi 2,36.6883613,2.866505,False
1827,Amphi 2,36.6883613,2.866505,False
1828,Amphi 2,36.6883613,2.866505,False
1829,Amphi 2,36.6883613,2.866505,False
1830,Amphi 2,36.6883613,2.866505,False
1831,Amphi 2,36.6883598,2.8665039,False
1832,Amphi 2,36.6883598,2.8665039,False
1833,Amphi 2,36.6883598,2.8665039,False
1834,Amphi 2,36.6883598,2.8665039,False
1835,Amphi 2,36.6883598,2.8665039,False
1836,Amphi 2,36.6883598,2.8665039,False
1837,Amphi 2,36.6883598,2.8665039,False
1838,Amphi 2,36.6883613,2.866505,False
1839,Amphi 2,36.6883613,2.866505,False
1840,Amphi 2,36.6883613,2.866505,False
1841,Amphi 2,36.6883613,2.866505,False
1842,Amphi 2,36.6883421,2.8664866,False
1843,Amphi 2,36.6883421,2.8664866,False
1844,Amphi 2,36.6883421,2.8664866,False
1845,Amphi 2,36.6883421,2.8664866,False
1846,Amphi 2,36.6883421,2.8664866,False
1847,Amphi 2,36.6883421,2.8664866,False
1848,Amphi 2,36.6883493,2.8664718,False
1849,Amphi 2,36.6883493,2.8664718,False
1850,Amphi 2,36.6883493,2.8664718,False
1851,Amphi 2,36.6883493,2.8664718,False
1852,Amphi 2,36.6883493,2.8664718,False
1853,Amphi 2,36.6883421,2.8664866,False
1854,Amphi 2,36.6883421,2.8664866,False
1855,Amphi 2,36.6883421,2.8664866,False
1856,Amphi 2,36.6883421,2.8664866,False
1857,Amphi 2,36.6883421,2.8664866,False
1858,Amphi 2,36.6883421,2.8664866,False
1859,Amphi 2,36.6883493,2.8664718,False
1860,Amphi 2,36.6883493,2.8664718,False
1861,Amphi 2,36.6883493,2.8664718,False
1862,Amphi 2,36.6883493,2.8664718,False
1863,Amphi 2,36.6883493,2.8664718,False
1864,Amphi 2,36.6883493,2.8664718,False
1886,Amphi 2,36.6883365,2.8664571,False
1887,Amphi 2,36.6883365,2.8664571,False
1888,Amphi 2,36.6883365,2.8664571,False
1889,Amphi 2,36.6883365,2.8664571,False
1890,Amphi 2,36.6883365,2.8664571,False
1891,Amphi 2,36.6883365,2.8664571,False
1892,Amphi 2,36.6883365,2.8664571,False
1893,Amphi 2,36.6883347,2.8664716,False
1894,Amphi 2,36.6883347,2.8664716,False
1895,Amphi 2,36.6883347,2.8664716,False
1896,Amphi 2,36.6883365,2.8664571,False
1897,Amphi 2,36.6883365,2.8664571,False
1898,Amphi 2,36.6883365,2.8664571,False
1899,Amphi 2,36.6883365,2.8664571,False
1900,Amphi 2,36.6883365,2.8664571,False
1901,Amphi 2,36.6883365,2.8664571,False
1902,Amphi 2,36.6883365,2.8664571,False
1903,Amphi 2,36.6883347,2.8664716,False
1904,Amphi 2,36.6883347,2.8664716,False
1905,Amphi 2,36.6883347,2.8664716,False
1906,Amphi 2,36.6883347,2.8664716,False
1907,Amphi 2,36.6883347,2.8664716,False
1908,Amphi 2,36.6883365,2.8664571,False
1909,Amphi 2,36.6883365,2.8664571,False
1910,Amphi 2,36.6883365,2.8664571,False
1911,Amphi 2,36.6883365,2.8664571,False
1912,Amphi 2,36.6883365,2.8664571,False
1913,Amphi 2,36.6883365,2.8664571,False
1914,Amphi 2,36.6883365,2.8664571,False
1915,Amphi 2,36.6883347,2.8664716,False
1916,Amphi 2,36.6883347,2.8664716,False
1917,Amphi 2,36.6883347,2.8664716,False
1918,Amphi 2,36.6883347,2.8664716,False
1919,Amphi 2,36.6883347,2.8664716,False
1920,Amphi 2,36.6883347,2.8664716,False
1921,Amphi 2,36.6883365,2.8664571,False
1922,Amphi 2,36.6883365,2.8664571,False
1923,Amphi 2,36.6883365,2.8664571,False
1924,Amphi 2,36.6883365,2.8664571,False
1925,Amphi 2,36.6883365,2.8664571,False
1926,Amphi 2,36.6883365,2.8664571,False
1927,Amphi 2,36.6883365,2.8664571,False
1928,Amphi 2,36.6883347,2.8664716,False
1929,Amphi 2,36.6883347,2.8664716,False
1930,Amphi 2,36.6883347,2.8664716,False
1931,Amphi 2,36.6883347,2.8664716,False
1932,Amphi 2,36.6883347,2.8664716,False
1933,Amphi 2,36.6883347,2.8664716,False
1934,Amphi 2,36.6883347,2.8664716,False
1935,Amphi 2,36.68842773050232,2.8665058796899827,False
1936,Amphi 2,36.68842773050232,2.8665058796899827,False
1937,Amphi 2,36.68842773050232,2.8665058796899827,False
1938,Amphi 2,36.68842773050232,2.8665058796899827,False
1939,Amphi 2,36.68842773050232,2.8665058796899827,False
1940,Amphi 2,36.68842773050232,2.8665058796899827,False
1941,Amphi 2,36.68842773050232,2.8665058796899827,False
1942,Amphi 2,36.68842773050232,2.8665058796899827,False
1943,Amphi 2,36.68842773050232,2.8665058796899827,False
1944,Amphi 2,36.68842773050232,2.8665058796899827,False
1945,Amphi 2,36.68842773050232,2.8665058796899827,False
1946,Amphi 2,36.68842773050232,2.8665058796899827,False
1947,Amphi 2,36.68842773050232,2.8665058796899827,False
1948,Amphi 2,36.68842773050232,2.8665058796899827,False
1949,Amphi 2,36.68842773050232,2.8665058796899827,False
1950,Amphi 2,36.68842773050232,2.8665058796899827,False
1951,Amphi 2,36.68842773050232,2.8665058796899827,False
1952,Amphi 2,36.68842773050232,2.8665058796899827,False
1953,Amphi 2,36.68842773050232,2.8665058796899827,False
1954,Amphi 2,36.68842773050232,2.8665058796899827,False
1955,Amphi 2,36.68842773050232,2.8665058796899827,False
1956,Amphi 2,36.68842773050232,2.8665058796899827,False
1957,Amphi 2,36.68842773050232,2.8665058796899827,False
1958,Amphi 2,36.68842773050232,2.8665058796899827,False
1959,Amphi 2,36.68842773050232,2.8665058796899827,False
1960,Amphi 2,36.68842773050232,2.8665058796899827,False
1961,Amphi 2,36.68842773050232,2.8665058796899827,False
1962,Amphi 2,36.68842773050232,2.8665058796899827,False
1963,Amphi 2,36.68842773050232,2.8665058796899827,False
1964,Amphi 2,36.68842773050232,2.8665058796899827,False
1965,Amphi 2,36.68842773050232,2.8665058796899827,False
1966,Amphi 2,36.68842773050232,2.8665058796899827,False
1967,Amphi 2,36.68842773050232,2.8665058796899827,False
1968,Amphi 2,36.68842773050232,2.8665058796899827,False
1969,Amphi 2,36.68842773050232,2.8665058796899827,False
1970,Amphi 2,36.68842773050232,2.8665058796899827,False
1971,Amphi 2,36.68842773050232,2.8665058796899827,False
1972,Amphi 2,36.68842773050232,2.8665058796899827,False
1973,Amphi 2,36.68842773050232,2.8665058796899827,False
1974,Amphi 2,36.68842773050232,2.8665058796899827,False
1975,Amphi 2,36.68842773050232,2.8665058796899827,False
1976,Amphi 2,36.68842773050232,2.8665058796899827,False
1977,Amphi 2,36.68842773050232,2.8665058796899827,False
1978,Amphi 2,36.68842773050232,2.8665058796899827,False
1979,Amphi 2,36.68842773050232,2.8665058796899827,False
1980,Amphi 2,36.68842773050232,2.8665058796899827,False
1981,Amphi 2,36.68842773050232,2.8665058796899827,False
1982,Amphi 2,36.68842773050232,2.8665058796899827,False
1983,Amphi 2,36.68842773050232,2.8665058796899827,False
1984,Amphi 2,36.68842773050232,2.8665058796899827,False
1985,Amphi 2,36.68842773050232,2.8665058796899827,False
1986,Amphi 2,36.68842773050232,2.8665058796899827,False
1987,Amphi 2,36.68842773050232,2.8665058796899827,False
1988,Amphi 2,36.68842773050232,2.8665058796899827,False
1989,Amphi 2,36.68842773050232,2.8665058796899827,False
1990,Amphi 2,36.68842773050232,2.8665058796899827,False
1991,Amphi 2,36.68842773050232,2.8665058796899827,False
1992,Amphi 2,36.68842773050232,2.8665058796899827,False
1993,Amphi 2,36.68842773050232,2.8665058796899827,False
1994,Amphi 2,36.68842773050232,2.8665058796899827,False
1995,Amphi 2,36.68842773050232,2.8665058796899827,False
1996,Amphi 2,36.68842773050232,2.8665058796899827,False
1997,Amphi 2,36.68842773050232,2.8665058796899827,False
1998,Amphi 2,36.68842773050232,2.8665058796899827,False
1999,Amphi 2,36.68842773050232,2.8665058796899827,False
2000,Amphi 2,36.68842773050232,2.8665058796899827,False
2001,Amphi 2,36.68842773050232,2.8665058796899827,False
2002,Amphi 2,36.68842773050232,2.8665058796899827,False
2003,Amphi 2,36.68842773050232,2.8665058796899827,False
2004,Amphi 2,36.68842773050232,2.8665058796899827,False
2005,Amphi 2,36.68842773050232,2.8665058796899827,False
2006,Amphi 2,36.68842773050232,2.8665058796899827,False
2007,Amphi 2,36.68842773050232,2.8665058796899827,False
2008,Amphi 2,36.68842773050232,2.8665058796899827,False
2009,Amphi 2,36.68842773050232,2.8665058796899827,False
2010,Amphi 2,36.68842773050232,2.8665058796899827,False
2011,Amphi 2,36.68842773050232,2.8665058796899827,False
2012,Amphi 2,36.68842773050232,2.8665058796899827,False
2013,Amphi 2,36.68842773050232,2.8665058796899827,False
2014,Amphi 2,36.68842773050232,2.8665058796899827,False
2015,Amphi 2,36.68842773050232,2.8665058796899827,False
2016,Amphi 2,36.68842773050232,2.8665058796899827,False
2017,Amphi 2,36.68842773050232,2.8665058796899827,False
2018,Amphi 2,36.68842773050232,2.8665058796899827,False
2019,Amphi 2,36.68842773050232,2.8665058796899827,False
2020,Amphi 2,36.68842773050232,2.8665058796899827,False
2021,Amphi 2,36.68842773050232,2.8665058796899827,False
2022,Amphi 2,36.68842773050232,2.8665058796899827,False
2023,Amphi 2,36.68842773050232,2.8665058796899827,False
2024,Amphi 2,36.68842773050232,2.8665058796899827,False
2025,Amphi 2,36.68842773050232,2.8665058796899827,False
2026,Amphi 2,36.68842773050232,2.8665058796899827,False
2027,Amphi 2,36.68842773050232,2.8665058796899827,False
2028,Amphi 2,36.68842773050232,2.8665058796899827,False
2029,Amphi 2,36.68842773050232,2.8665058796899827,False
2030,Amphi 2,36.68842773050232,2.8665058796899827,False
2031,Amphi 2,36.68842773050232,2.8665058796899827,False
2032,Amphi 2,36.68842773050232,2.8665058796899827,False
2033,Amphi 2,36.68842773050232,2.8665058796899827,False
2034,Amphi 2,36.68842773050232,2.8665058796899827,False
2035,Amphi 2,36.68842773050232,2.8665058796899827,False
2036,Amphi 2,36.68842773050232,2.8665058796899827,False
2037,Amphi 2,36.68842773050232,2.8665058796899827,False
2038,Amphi 2,36.68842773050232,2.8665058796899827,False
2039,Amphi 2,36.68842773050232,2.8665058796899827,False
2040,Amphi 2,36.68842773050232,2.8665058796899827,False
2041,Amphi 2,36.68842773050232,2.8665058796899827,False
2042,Amphi 2,36.68842773050232,2.8665058796899827,False
2043,Amphi 2,36.68841954675313,2.86649917308959,False
2044,Amphi 2,36.68841954675313,2.86649917308959,False
2045,Amphi 2,36.68841533389116,2.866504310939728,False
2046,Amphi 2,36.68841533354624,2.866504311360386,False
2047,Amphi 2,36.6884152608867,2.866504133050732,False
2048,Amphi 2,36.68841525767661,2.86650413675794,False
2049,Amphi 2,36.68841525448772,2.866504140441202,False
2050,Amphi 2,36.688415251351685,2.8665041440631587,False
2051,Amphi 2,36.68841524824633,2.866504147649205,False
2052,Amphi 2,36.688415484944194,2.866504177200742,False
2053,Amphi 2,36.6883507,2.8664967,False
2054,Amphi 2,36.6883507,2.8664967,False
2055,Amphi 2,36.6883507,2.8664967,False
2056,Amphi 2,36.6883507,2.8664967,False
2057,Amphi 2,36.6883507,2.8664967,False
2058,Amphi 2,36.6883507,2.8664967,False
2059,Amphi 2,36.688348,2.8664917,False
2060,Amphi 2,36.688348,2.8664917,False
2061,Amphi 2,36.688348,2.8664917,False
2062,Amphi 2,36.688348,2.8664917,False
2063,Amphi 2,36.688348,2.8664917,False
2064,Amphi 2,36.6883507,2.8664967,False
2065,Amphi 2,36.6883507,2.8664967,False
2066,Amphi 2,36.6883507,2.8664967,False
2067,Amphi 2,36.6883507,2.8664967,False
2068,Amphi 2,36.6883507,2.8664967,False
2069,Amphi 2,36.6883507,2.8664967,False
2070,Amphi 2,36.688348,2.8664917,False
2071,Amphi 2,36.688348,2.8664917,False
2072,Amphi 2,36.688348,2.8664917,False
2073,Amphi 2,36.688348,2.8664917,False
2074,Amphi 2,36.6883507,2.8664967,False
2075,Amphi 2,36.6883507,2.8664967,False
2076,Amphi 2,36.6883507,2.8664967,False
2077,Amphi 2,36.6883507,2.8664967,False
2078,Amphi 2,36.6883507,2.8664967,False
2079,Amphi 2,36.6883507,2.8664967,False
2080,Amphi 2,36.688348,2.8664917,False
2081,Amphi 2,36.688348,2.8664917,False
2082,Amphi 2,36.688348,2.8664917,False
2083,Amphi 2,36.688348,2.8664917,False
2084,Amphi 2,36.688348,2.8664917,False
2085,Amphi 2,36.688348,2.8664917,False
2086,Amphi 2,36.6883507,2.8664967,False
2087,Amphi 2,36.6883507,2.8664967,False
2088,Amphi 2,36.6883507,2.8664967,False
2089,Amphi 2,36.6883507,2.8664967,False
2090,Amphi 2,36.6883507,2.8664967,False
2091,Amphi 2,36.6883507,2.8664967,False
2092,Amphi 2,36.688348,2.8664917,False
2093,Amphi 2,36.688348,2.8664917,False
2094,Amphi 2,36.688348,2.8664917,False
2095,Amphi 2,36.688348,2.8664917,False
2096,Amphi 2,36.688348,2.8664917,False
2097,Amphi 2,36.688348,2.8664917,False
2098,Amphi 2,36.688348,2.8664917,False
2099,Amphi 2,36.6883333,2.8665064,False
2100,Amphi 2,36.6883333,2.8665064,False
2101,Amphi 2,36.6883333,2.8665064,False
2102,Amphi 2,36.6883333,2.8665064,False
2103,Amphi 2,36.6883333,2.8665064,False
2104,Amphi 2,36.6883333,2.8665064,False
2105,Amphi 2,36.6883333,2.8665064,False
2106,Amphi 2,36.6883353,2.8664523,False
2107,Amphi 2,36.6883353,2.8664523,False
2108,Amphi 2,36.6883353,2.8664523,False
2109,Amphi 2,36.6883353,2.8664523,False
2110,Amphi 2,36.6883333,2.8665064,False
2111,Amphi 2,36.6883333,2.8665064,False
2112,Amphi 2,36.6883333,2.8665064,False
2113,Amphi 2,36.6883333,2.8665064,False
2114,Amphi 2,36.6883333,2.8665064,False
2115,Amphi 2,36.6883333,2.8665064,False
2116,Amphi 2,36.6883333,2.8665064,False
2117,Amphi 2,36.6883353,2.8664523,False
2118,Amphi 2,36.6883353,2.8664523,False
2119,Amphi 2,36.6883353,2.8664523,False
2120,Amphi 2,36.6883353,2.8664523,False
2121,Amphi 2,36.6883353,2.8664523,False
2122,Amphi 2,36.6883353,2.8664523,False
2123,Amphi 2,36.6883333,2.8665064,False
2124,Amphi 2,36.6883333,2.8665064,False
2125,Amphi 2,36.6883333,2.8665064,False
2126,Amphi 2,36.6883333,2.8665064,False
2127,Amphi 2,36.6883333,2.8665064,False
2128,Amphi 2,36.6883333,2.8665064,False
2129,Amphi 2,36.6883333,2.8665064,False
2130,Amphi 2,36.6883353,2.8664523,False
2131,Amphi 2,36.6883353,2.8664523,False
2132,Amphi 2,36.6883353,2.8664523,False
2133,Amphi 2,36.6883353,2.8664523,False
2134,Amphi 2,36.6883353,2.8664523,False
2135,Amphi 2,36.6883333,2.8665064,False
2136,Amphi 2,36.6883333,2.8665064,False
2137,Amphi 2,36.6883333,2.8665064,False
2138,Amphi 2,36.6883333,2.8665064,False
2139,Amphi 2,36.6883333,2.8665064,False
2140,Amphi 2,36.6883333,2.8665064,False
